local;cod;quant;dicofre
Casteleiro;16J091112;8;091112
Souto;16J091134;8;091134
Santo Isidoro;170110913;8;110913
Ervidel;184020102;8;020102
Figueira dos Cavaleiros;184020803;8;020803
Espírito Santo;184020903;8;020903
Marinhais;185141502;8;141502
Avis;186120303;8;120303
Cabeço de Vide;186120801;8;120801
Santiago do Escoural;187070605;8;070605
União das freguesias de Cortiçadas de Lavre e Lavre;187070611;8;070611
Loulé (São Sebastião);150080809;8;080809
Quarteira;150080805;8;080805
Alferce;150080901;8;080901
Barão de São Miguel;150081501;8;081501
Budens;150081502;8;081502
Sistelo;111160145;7;160145
União das freguesias de Gondar e Orbacém;111160223;7;160223
União das freguesias de Vila e Roussas;111160323;7;160323
Longos Vales;111160411;7;160411
União das freguesias de Formariz e Ferreira;111160524;7;160524
Calheiros;111160713;7;160713
Facha;111160718;7;160718
Aboim da Nóbrega e Gondomar;112031359;7;031359
Prado (São Miguel);112031350;7;031350
São Gens;119030728;7;030728
União das freguesias de Airão Santa Maria, Airão São João e Vermil;119030876;7;030876
União das freguesias de Esperança e Brunhais;119030933;7;030933
Pinheiro;119031112;7;031112
Chave;11A010407;7;010407
Urrô;11A010419;7;010419
Maia;11A1306;7;1A1306
União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz;11A011322;7;011322
Aguiar de Sousa;11A131001;7;131001
União das freguesias de Areias, Sequeiró, Lama e Palmeira;11A131433;7;131433
Mairos;11B170316;7;170316
União das freguesias da Madalena e Samaiões;11B170354;7;170354
União das freguesias de Venda Nova e Pondras;11B170641;7;170641
Canaveses;11B171206;7;171206
Valpaços e Sanfins;11B171236;7;171236
União das freguesias de Campelo e Ovil;11C130223;7;130223
Fervença;11C030510;7;030510
Vale de Bouro;11C030521;7;030521
Oliveira do Douro;11C180410;7;180410
União das freguesias de Alhões, Bustelo, Gralheira e Ramires;11C180418;7;180418
União das freguesias de Freixo de Espada à Cinta e Mazouco;11D040407;7;040407
Torgueda;11D171426;7;171426
União das freguesias de Eucisia, Gouveia e Valverde;11E040122;7;040122
Mós;11E040224;7;040224
Lamas;11E040518;7;040518
União das freguesias de Bornes e Burga;11E040540;7;040540
Genísio;11E040605;7;040605
Torre de Dona Chama;11E040730;7;040730
União das freguesias de Avantos e Romeu;11E040738;7;040738
São Martinho do Porto;16B100112;7;100112
União das freguesias de Carregado e Cadafais;16B110120;7;110120
Roliça;16B100503;7;100503
