local;cod;quant;dicofre
União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães;16B111326;105;111326
Nossa Senhora da Graça dos Degolados;186120402;105;120402
Torre de Coelheiros;187070513;105;070513
Vaqueiros;150080205;105;080205
Santa Maria da Feira;11A0109;104;1A0109
Alijó;11D1701;104;1D1701
Guarda;16J090758;104;090758
União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho;16J091331;104;091331
União das freguesias de São João das Lampas e Terrugem;170111127;104;111127
Vila Chã de Ourique;185140607;104;140607
União das freguesias de Miuzela e Porto de Ovelha;16J090236;103;090236
Boavista dos Pinheiros;181021116;103;021116
União das freguesias de Constantim e Cicouro;11E040618;102;040618
União das freguesias de São Bartolomeu dos Galegos e Moledo;16B110814;102;110814
União das freguesias de Ázere e Covelo;16E061616;102;061616
Terras de Bouro;1120310;101;120310
Aldeia de Santa Margarida;16H050502;101;050502
União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;16H050713;101;050713
Margem;186120905;101;120905
Bucos;119030405;100;030405
União das freguesias de Currelos, Papízios e Sobral;16G180208;100;180208
União das freguesias de Rapa e Cadafaz;16J090326;100;090326
Tortosendo;16J050324;100;050324
Vidigueira;184021403;100;021403
Abitureiras;185141601;100;141601
União das freguesias de Miragaia e Marteleira;16B110813;99;110813
Alte;150080802;99;080802
União das freguesias de Vale de Frades e Avelanoso;11E041117;98;041117
Abiul;16F101501;98;101501
Maçal do Chão;16J090309;98;090309
Alto do Palurdo;16J091032;98;091032
União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;185110310;98;110310
Vilarinho da Castanheira;11D040318;97;040318
União das freguesias de Sé, Santa Maria e Meixedo;11E040257;97;040257
Silveira;16B111316;97;111316
Malhada Sorda;16J090213;97;090213
Agregação das freguesias Sul de Pinhel;16J091028;97;091028
Tinhela e Alvarelhos;11B171235;96;171235
Bornes de Aguiar;11B171303;96;171303
União das freguesias de Vilar de Lomba e São Jomil;11E041243;96;041243
Quintas de São Bartolomeu;16J091124;96;091124
Aldeia Nova;16J091301;96;091301
Paderne;150080103;96;080103
União das freguesias da Madalena e Samaiões;11B170354;95;170354
Benedita;16B100105;95;100105
Maiorca;16E060507;95;060507
Folgosinho;16J090605;95;090605
Comenda;186120903;95;120903
Pardais;187071404;95;071404
União das freguesias de Ervedal e Vila Franca da Beira;16E061122;94;061122
Lamegal;16J091012;94;091012
União das freguesias de Carragozela e Várzea de Meruge;16J091230;94;091230
Sabrosa;11D1710;93;1D1710
Açoreira;11D040901;93;040901
Carviçais;11D040905;93;040905
Macedo de Cavaleiros;11E040520;93;040520
União das freguesias de Sendim e Atenor;11E040620;93;040620
Lousã;16E0607;93;6E0607
União das freguesias de Abrunheira, Verride e Vila Nova da Barca;16E061015;93;061015
Moimentinha;16J091311;93;091311
Palaçoulo;11E040609;92;040609
Castelo Branco;11E040807;92;040807
Vale do Côa;16J091033;92;091033
São Matias;184020516;92;020516
União das freguesias das Eiras, São Julião de Montenegro e Cela;11B170355;91;170355
Cortiços;11E040510;91;040510
Vilarinho de Agrochão;11E040536;91;040536
União das freguesias de Cortiçô da Serra, Vide entre Vinhas e Salgueirais;16J090325;91;090325
Escalhão;16J090406;91;090406
Cervos;11B170603;90;170603
Santa Marta de Penaguião;11D1711;90;1D1711
União das freguesias de Quirás e Pinheiro Novo;11E041239;90;041239
Vilar de Ossos;11E041232;90;041232
Vila Garcia;16J090753;90;090753
Loriga;16J091207;90;091207
Salvaterra de Magos;1851415;90;851415
Talhas;11E040530;89;040530
União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco;11E040542;89;040542
União das freguesias de Barcel, Marmelos e Valverde da Gestosa;11E040740;89;040740
União das freguesias de Barreiro de Besteiros e Tourigo;16G182127;89;182127
Santiago da Guarda;16F100307;88;100307
Alpiarça;1851404;88;851404
Alpiarça;185140401;88;140401
Brunhoso;11E040804;87;040804
Fatela;16J050416;87;050416
União das freguesias de Lajeosa e Forcalhos;16J091142;87;091142
Samora Correia;185140502;87;140502
Torre de Dona Chama;11E040730;86;040730
União das freguesias de Covas e Vila Nova de Oliveirinha;16E061617;86;061617
Benquerenças;16H050203;86;050203
Nave de Haver;16J090219;86;090219
Bendada;16J091110;86;091110
Alcochete;1701502;86;701502
União das freguesias de Conceição e Estoi;150080507;86;080507
Donai;11E040212;85;040212
Abambres;11E040701;85;040701
Azinhoso;11E040801;85;040801
Ferreira de Aves;16G181704;85;181704
Vila Cortês da Serra;16J090619;85;090619
São Domingos de Ana Loura;187070411;85;070411
Ciladas;187071402;85;071402
São Vicente;11B170334;84;170334
Salsas;11E040239;84;040239
Pombal;16F101509;84;101509
Salvador;16H050711;84;050711
União das freguesias de Brogueira, Parceiros de Igreja e Alcorochel;16I141918;84;141918
União das freguesias de Leomil, Mido, Senouras e Aldeia Nova;16J090234;84;090234
Moita;1701506;84;701506
Ferreiras;150080104;84;080104
Castro Marim;150080402;84;080402
Vila Nova de Famalicão;1190312;83;190312
Salto;11B170626;83;170626
União das freguesias de Montalegre e Padroso;11B170638;83;170638
Espinhosela;11E040213;83;040213
Outeiro;11E040226;83;040226
Vila de Ala;11E040826;83;040826
Tinalhas;16H050225;83;050225
Videmonte;16J090749;83;090749
União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;170110919;83;110919
União das freguesias de Bico e Cristelo;111160522;82;160522
Gondomar;11A1304;82;1A1304
União das freguesias de Eucisia, Gouveia e Valverde;11E040122;82;040122
União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;16G182133;82;182133
Sardoal;16I1417;82;6I1417
Boliqueime;150080804;82;080804
Vale de Cambra;11A0119;81;1A0119
Gimonde;11E040216;81;040216
Póvoa;11E040612;81;040612
Cabanelas;11E040709;81;040709
Carvalhais;11E040711;81;040711
Santalha;11E041221;81;041221
Miranda do Corvo;16E0609;81;6E0609
Nogueira do Cravo;16E061111;81;061111
Arcozelo;16J090602;81;090602
Cabeça Gorda;184020504;81;020504
Vreia de Jales;11B171316;80;171316
Alfândega da Fé;11E040102;80;040102
Mirandela;11E040721;80;040721
Vale de Asnes;11E040731;80;040731
Batalha;16F1004;80;6F1004
União das freguesias de Malhou, Louriceira e Espinheiro;16I140212;80;140212
Inguias;16J050104;80;050104
Coriscada;16J090905;80;090905
Alcochete;170150201;80;150201
Guimarães;1190308;79;190308
Frechas;11E040716;79;040716
Pêro Viseu;16J050421;79;050421
Merufe;111160415;78;160415
Mairos;11B170316;78;170316
Nogueira;11E040225;78;040225
União das freguesias de Travanca e Santa Cruz;11E041242;78;041242
Santo Quintino;16B111201;78;111201
Valbom/Bogalhal;16J091031;78;091031
Santiago;16J091216;78;091216
Lousada;11C1305;77;1C1305
Abrunhosa-a-Velha;16G180601;77;180601
Almeirim;185140301;77;140301
Paranhos;16J091208;76;091208
União das freguesias de Caparica e Trafaria;170150313;76;150313
Assumar;186121101;76;121101
Portimão;1500811;76;500811
Budens;150081502;76;081502
Planalto de Monforte (União das freguesias de Oucidres e Bobadela);11B170353;75;170353
São Pedro da Cadeira;16B111314;75;111314
Pereira;16E061008;75;061008
São Bento;16F101610;75;101610
União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;16I050915;75;050915
Pinhanços;16J091209;75;091209
Ervidel;184020102;75;020102
Loulé (São Clemente);150080808;75;080808
União das freguesias de Boa Aldeia, Farminhão e Torredeita;16G182336;74;182336
União das freguesias de Castro Laboreiro e Lamas de Mouro;111160319;73;160319
Vila Nova de Gaia;11A1317;73;1A1317
Redondelo;11B170324;73;170324
Jou;11D170704;73;170704
Lamas;11E040518;73;040518
Paçó;11E041215;73;041215
União das freguesias de Montemor-o-Velho e Gatões;16E061016;73;061016
Soure;16E061509;73;061509
Vale de Espinho;16J091136;73;091136
Fazendas de Almeirim;185140303;73;140303
Lagos;1500807;73;500807
União das freguesias de Freixo de Espada à Cinta e Mazouco;11D040407;72;040407
União das freguesias de São Tomé do Castelo e Justes;11D171437;72;171437
União das freguesias de Vila Flor e Nabo;11E041023;72;041023
Vilar Seco de Lomba;11E041234;72;041234
União das freguesias de São Miguel do Outeiro e Sabugosa;16G182131;72;182131
Fratel;16H051101;72;051101
União das freguesias de Abrantes (São Vicente e São João) e Alferrarede;16I140120;72;140120
União das freguesias de Vale Flor, Carvalhal e Pai Penela;16J090919;72;090919
Branca;185140905;72;140905
Cachopo;150081401;72;081401
Rossas;119031113;71;031113
Fontes;11D171103;71;171103
Múrias;11E040722;71;040722
Turcifal;16B111317;71;111317
Aveiro;16D0105;71;6D0105
Alvorge;16F100301;71;100301
Lajeosa do Mondego;16J090307;71;090307
União das freguesias de Seixo do Côa e Vale Longo;16J091147;71;091147
Paradela;11B170322;70;170322
União das freguesias de Meixedo e Padornelos;11B170637;70;170637
Suçães;11E040729;70;040729
Caranguejeira;16F100907;70;100907
Gouveia;16J090625;70;090625
Casal de Cinza;16J090711;70;090711
Cogula;16J091304;70;091304
Fiães;16J091307;70;091307
União das freguesias de Arga (Baixo, Cima e São João);111160221;69;160221
Sarraquinhos;11B170629;69;170629
Ervões;11B171209;69;171209
Mascarenhas;11E040720;69;040720
Vila Verde dos Francos;16B110114;69;110114
União das freguesias de Souto de Aguiar da Beira e Valverde;16G090116;69;090116
União de freguesias de Avelãs de Ambom e Rocamondo;16J090761;69;090761
Pala;16J091015;69;091015
União das freguesias de Azoia de Cima e Tremês;185141630;69;141630
Bouçoães;11B171205;68;171205
União das freguesias de Ala e Vilarinho do Monte;11E040539;68;040539
Ervedosa;11E041208;68;041208
Bobadela;16E061104;68;061104
Ansião;16F100309;68;100309
Senhorim;16G180905;68;180905
Manteigas;16J0908;68;6J0908
Póvoa do Concelho;16J091314;68;091314
Vila Nova de Cerveira;1111610;67;111610
Almendra;11D091401;67;091401
Sortes.;11E040248;67;040248
Amendoeira;11E040502;67;040502
Midões;16E061608;67;061608
Pedrógão Grande;16F1013;67;6F1013
Lajeosa do Dão;16G182109;67;182109
Alverca da Beira/Bouça Cova;16J091029;67;091029
Azambuja;185110304;67;110304
União das freguesias de Gondiães e Vilar de Cunhas;119030420;66;030420
União das freguesias de Pensalvos e Parada de Monteiros;11B171320;66;171320
Tabuaço;11D1819;66;1D1819
Mós;11E040224;66;040224
São Pedro de Sarracenos;11E040244;66;040244
União das freguesias de Bornes e Burga;11E040540;66;040540
Santulhão;11E041110;66;041110
Luz;187070802;66;070802
Chã;11B170604;65;170604
União das freguesias de Urros e Peredo dos Castelhanos;11D040921;65;040921
Tramagal;16I140115;65;140115
União das freguesias de Romeira e Várzea;185141632;65;141632
União das freguesias de Soutelo e Seara Velha;11B170359;64;170359
Paredes da Beira;11D181505;64;181505
União das freguesias de Rio de Couros e Casal dos Bernardos;16I142122;64;142122
União das freguesias de Madalena e Beselga;16I141819;64;141819
Enxames;16J050431;64;050431
Barreira;16J090902;64;090902
Manigoto;16J091014;64;091014
Vila Ruiva;184020704;64;020704
União das freguesias de São Vicente do Paul e Vale de Figueira;185141634;64;141634
Mexilhoeira Grande;150081102;64;081102
Lebução, Fiães e Nozelos;11B171233;63;171233
Ligares;11D040404;63;040404
União das freguesias de Bigorne, Magueija e Pretarouca;11D180526;63;180526
Pinelo;11E041109;63;041109
Carapito;16G090102;63;090102
União das freguesias de Mamouros, Alva e Ribolhos;16G180323;63;180323
União das freguesias de Aldeias e Mangualde da Serra;16J090623;63;090623
Reboleiro;16J091315;63;091315
Cabeção;187070702;63;070702
União das freguesias de Antas e Ourozinho;11D181210;62;181210
Sapataria;16B111202;62;111202
Faro do Alentejo;184020702;62;020702
Ervededo;11B170312;61;170312
Arnas;11D181801;61;181801
Serapicos;11E040247;61;040247
Vilar Seco;11E041113;61;041113
União das freguesias de Lamas e Cercal;16B110412;61;110412
União das freguesias de São Pedro de Alva e São Paio de Mondego;16E061314;61;061314
Dornelas;16G090105;61;090105
Sarnadas de Ródão;16H051103;61;051103
Lagoa;1500806;61;500806
Soajo;111160146;60;160146
Alvite;11D180702;60;180702
União das freguesias de Penedono e Granja;11D181211;60;181211
Tentúgal;16E061011;60;061011
Sobral;16E180808;60;180808
Santa Margarida da Coutada;16I140803;60;140803
Matança;16J090510;60;090510
Ervedosa;16J091009;60;091009
Aldeia da Ponte;16J091103;60;091103
Santana do Mato;185140908;60;140908
União das freguesias de Alcantarilha e Pêra;150081309;60;081309
Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);11B170361;59;170361
Carrazedo de Montenegro e Curros;11B171232;59;171232
Baçal;11E040204;59;040204
Vale Benfeito;11E040532;59;040532
São Pedro de Tomar;16I141813;59;141813
Vale do Massueime;16J091034;59;091034
União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);170111128;59;111128
União das freguesias de Calvão e Soutelinho da Raia;11B170356;58;170356
Rio Torto;11B171217;58;171217
Edral;11E041206;58;041206
Bombarral;16B1005;58;6B1005
Estarreja;16D0108;58;6D0108
Vila Nova de Poiares;16E0617;58;6E0617
União das freguesias de Freixial e Juncal do Campo;16H050229;58;050229
Pêra do Moço;16J090730;58;090730
São Barnabé;184020206;58;020206
Vila Alva;184020703;58;020703
